street_id,line_id,voltage,current_in,current_out,leakage_current,load_kw,power_factor,temperature_c,humidity,time_slot,fault
152,23,229.81,8.49,9.11,0.62,2.09,0.98,43.54,47.61,2025-01-29 13:40:00,NORMAL
183,13,206.85,8.93,7.91,1.02,1.64,0.82,59.09,65.38,2025-01-29 13:45:00,LEAKAGE_WARNING
178,9,224.45,9.0,8.68,0.32,1.95,0.85,51.82,62.37,2025-01-29 13:50:00,NORMAL
122,49,225.1,13.0,13.07,0.07,2.94,0.84,51.28,72.27,2025-01-29 13:55:00,NORMAL
127,20,256.38,10.48,9.49,0.99,2.43,0.84,55.79,64.97,2025-01-29 14:00:00,NORMAL
115,28,232.58,11.37,10.55,0.82,2.45,0.76,19.88,32.97,2025-01-29 14:05:00,NORMAL
136,44,234.93,8.52,8.62,0.1,2.03,0.83,63.67,88.66,2025-01-29 14:10:00,NORMAL
120,37,215.31,10.22,9.58,0.64,2.06,0.85,63.71,75.81,2025-01-29 14:15:00,NORMAL
178,24,229.37,11.82,11.04,0.78,2.53,0.92,35.82,82.83,2025-01-29 14:20:00,NORMAL
116,44,239.36,12.25,11.63,0.62,2.78,0.74,0.07,78.24,2025-01-29 14:25:00,NORMAL
136,33,255.17,7.32,6.49,0.83,1.66,0.87,64.94,42.74,2025-01-29 14:30:00,NORMAL
176,20,223.16,11.62,11.89,0.27,2.65,0.9,3.73,85.96,2025-01-29 14:35:00,NORMAL
118,48,211.84,9.71,9.5,0.21,2.01,0.81,50.68,89.05,2025-01-29 14:40:00,NORMAL
129,30,222.25,10.73,9.71,1.02,2.16,0.86,38.24,34.72,2025-01-29 14:45:00,LEAKAGE_WARNING
144,44,222.29,8.94,8.93,0.01,1.99,0.91,35.98,39.51,2025-01-29 14:50:00,NORMAL
117,9,222.38,13.05,13.17,0.12,2.93,0.84,38.52,89.42,2025-01-29 14:55:00,NORMAL
177,45,239.08,10.52,10.26,0.26,2.45,0.8,46.99,47.61,2025-01-29 15:00:00,NORMAL
161,49,233.43,8.82,9.41,0.59,2.2,0.95,12.84,79.19,2025-01-29 15:05:00,NORMAL
135,17,218.72,9.02,8.66,0.36,1.89,1.0,42.14,34.45,2025-01-29 15:10:00,NORMAL
199,36,244.16,11.72,12.35,0.63,3.02,0.76,23.58,73.95,2025-01-29 15:15:00,NORMAL
183,14,248.93,11.44,10.61,0.83,2.64,0.97,37.44,72.08,2025-01-29 15:20:00,NORMAL
151,19,212.95,10.16,10.77,0.61,2.29,0.86,47.43,86.26,2025-01-29 15:25:00,NORMAL
118,7,241.78,9.23,8.61,0.62,2.08,0.83,58.14,73.72,2025-01-29 15:30:00,NORMAL
143,3,228.3,11.91,12.07,0.16,2.76,0.97,33.97,32.48,2025-01-29 15:35:00,NORMAL
106,33,220.58,8.95,9.28,0.33,2.05,0.97,71.85,57.03,2025-01-29 15:40:00,NORMAL
143,44,215.45,8.85,8.64,0.21,1.86,0.78,31.6,50.87,2025-01-29 15:45:00,NORMAL
167,32,225.47,15.05,14.7,0.35,3.31,0.81,31.98,64.24,2025-01-29 15:50:00,NORMAL
133,47,224.78,10.76,10.51,0.25,2.36,0.96,60.43,55.7,2025-01-29 15:55:00,NORMAL
165,11,231.47,9.84,9.47,0.37,2.19,0.85,41.28,46.85,2025-01-29 16:00:00,NORMAL
168,42,251.46,9.11,8.56,0.55,2.15,0.79,47.7,69.66,2025-01-29 16:05:00,NORMAL
154,2,224.92,9.58,10.39,0.81,2.34,0.99,37.66,48.67,2025-01-29 16:10:00,NORMAL
109,26,215.93,12.5,12.23,0.27,2.64,0.77,39.39,81.04,2025-01-29 16:15:00,NORMAL
195,4,226.7,11.66,12.14,0.48,2.75,0.88,50.25,49.38,2025-01-29 16:20:00,NORMAL
141,17,240.42,8.7,9.13,0.43,2.2,0.83,64.07,60.92,2025-01-29 16:25:00,NORMAL
140,17,227.52,9.34,9.69,0.35,2.2,0.84,47.1,79.56,2025-01-29 16:30:00,NORMAL
176,28,236.51,7.37,8.16,0.79,1.93,0.73,51.43,79.37,2025-01-29 16:35:00,NORMAL
168,30,231.7,10.53,10.34,0.19,2.4,0.78,59.72,65.17,2025-01-29 16:40:00,NORMAL
109,40,230.61,2.06,2.74,0.68,0.63,0.75,38.02,52.8,2025-01-29 16:45:00,NORMAL
109,23,245.87,6.92,6.52,0.4,1.6,0.92,30.31,63.48,2025-01-29 16:50:00,NORMAL
190,46,220.32,10.18,9.22,0.96,2.03,0.91,29.64,80.98,2025-01-29 16:55:00,NORMAL
159,24,219.59,4.75,3.77,0.98,0.83,0.94,31.71,43.13,2025-01-29 17:00:00,NORMAL
150,29,220.91,14.57,14.92,0.35,3.3,0.91,29.34,37.35,2025-01-29 17:05:00,NORMAL
120,4,233.45,8.23,8.62,0.39,2.01,0.74,61.5,64.92,2025-01-29 17:10:00,NORMAL
107,38,230.53,10.97,10.38,0.59,2.39,0.99,16.74,64.44,2025-01-29 17:15:00,NORMAL
164,29,237.1,12.54,12.31,0.23,2.92,0.76,53.86,47.59,2025-01-29 17:20:00,NORMAL
191,19,229.24,10.54,10.38,0.16,2.38,0.81,26.62,56.07,2025-01-29 17:25:00,NORMAL
177,27,228.04,9.99,10.44,0.45,2.38,0.91,71.87,35.31,2025-01-29 17:30:00,NORMAL
184,29,233.29,8.86,8.6,0.26,2.01,0.74,51.04,37.85,2025-01-29 17:35:00,NORMAL
129,36,246.96,7.36,6.73,0.63,1.66,0.75,31.86,79.7,2025-01-29 17:40:00,NORMAL
184,35,218.38,9.05,9.24,0.19,2.02,0.96,36.88,57.87,2025-01-29 17:45:00,NORMAL
148,6,220.8,10.21,9.78,0.43,2.16,0.8,43.74,35.99,2025-01-29 17:50:00,NORMAL
108,23,230.41,9.95,9.67,0.28,2.23,0.9,54.53,87.71,2025-01-29 17:55:00,NORMAL
116,39,250.32,8.09,8.22,0.13,2.06,0.96,50.04,42.6,2025-01-29 18:00:00,NORMAL
168,46,219.28,12.13,11.96,0.17,2.62,0.99,44.8,49.01,2025-01-29 18:05:00,NORMAL
157,44,229.9,7.14,7.46,0.32,1.72,0.76,34.4,88.35,2025-01-29 18:10:00,NORMAL
156,48,221.23,11.19,10.56,0.63,2.34,0.74,40.65,40.85,2025-01-29 18:15:00,NORMAL
161,8,233.98,11.7,12.01,0.31,2.81,0.92,65.13,88.12,2025-01-29 18:20:00,NORMAL
194,2,209.36,10.48,10.58,0.1,2.22,0.76,76.92,73.33,2025-01-29 18:25:00,NORMAL
151,13,219.64,13.33,12.68,0.65,2.79,0.87,61.54,55.62,2025-01-29 18:30:00,NORMAL
160,40,242.78,10.81,10.87,0.06,2.64,0.86,30.66,65.7,2025-01-29 18:35:00,NORMAL
139,21,230.09,12.76,13.03,0.27,3.0,0.87,66.49,60.47,2025-01-29 18:40:00,NORMAL
137,31,222.55,4.67,4.38,0.29,0.97,0.89,40.04,78.28,2025-01-29 18:45:00,NORMAL
142,48,229.54,11.88,10.78,1.1,2.47,0.96,45.05,33.77,2025-01-29 18:50:00,LEAKAGE_WARNING
162,36,229.37,11.17,10.39,0.78,2.38,0.78,26.07,78.8,2025-01-29 18:55:00,NORMAL
118,48,235.61,11.07,10.56,0.51,2.49,0.87,46.7,88.24,2025-01-29 19:00:00,NORMAL
199,38,209.24,11.23,10.53,0.7,2.2,0.8,33.22,55.77,2025-01-29 19:05:00,NORMAL
149,27,219.63,9.04,8.58,0.46,1.88,0.8,65.63,41.48,2025-01-29 19:10:00,NORMAL
132,36,220.45,11.52,11.21,0.31,2.47,0.71,83.16,36.53,2025-01-29 19:15:00,OVERHEAT
112,48,236.29,13.56,12.9,0.66,3.05,0.88,44.98,50.81,2025-01-29 19:20:00,NORMAL
177,23,229.94,6.24,5.87,0.37,1.35,0.99,52.16,37.84,2025-01-29 19:25:00,NORMAL
196,21,244.41,12.38,12.21,0.17,2.98,0.93,40.38,43.78,2025-01-29 19:30:00,NORMAL
161,13,238.29,9.74,9.45,0.29,2.25,0.77,46.8,69.27,2025-01-29 19:35:00,NORMAL
192,37,226.54,8.68,8.31,0.37,1.88,0.91,36.13,54.95,2025-01-29 19:40:00,NORMAL
142,47,229.5,7.58,7.23,0.35,1.66,0.79,49.67,84.06,2025-01-29 19:45:00,NORMAL
148,26,242.94,10.76,10.38,0.38,2.52,0.93,51.03,57.83,2025-01-29 19:50:00,NORMAL
135,40,244.33,13.17,13.46,0.29,3.29,0.96,49.48,39.25,2025-01-29 19:55:00,NORMAL
109,7,229.04,9.22,9.12,0.1,2.09,0.8,56.2,38.32,2025-01-29 20:00:00,NORMAL
194,46,220.15,11.33,11.76,0.43,2.59,0.7,39.53,71.59,2025-01-29 20:05:00,NORMAL
105,39,208.99,9.98,9.65,0.33,2.02,0.79,85.35,68.03,2025-01-29 20:10:00,OVERHEAT
156,22,208.99,6.71,6.34,0.37,1.32,0.76,35.21,72.47,2025-01-29 20:15:00,NORMAL
100,39,234.72,9.64,8.78,0.86,2.06,0.89,35.06,50.33,2025-01-29 20:20:00,NORMAL
170,23,234.52,8.67,8.32,0.35,1.95,0.79,7.26,84.9,2025-01-29 20:25:00,NORMAL
157,30,223.25,7.97,7.96,0.01,1.78,0.71,56.38,36.83,2025-01-29 20:30:00,NORMAL
190,18,243.01,9.14,9.15,0.01,2.22,0.86,2.1,31.97,2025-01-29 20:35:00,NORMAL
120,42,227.93,9.36,8.84,0.52,2.01,0.96,39.87,74.53,2025-01-29 20:40:00,NORMAL
191,18,224.12,12.01,12.15,0.14,2.72,0.84,33.72,70.62,2025-01-29 20:45:00,NORMAL
179,46,241.71,10.05,9.77,0.28,2.36,0.81,23.42,59.61,2025-01-29 20:50:00,NORMAL
155,10,240.39,7.19,6.51,0.68,1.56,0.75,45.96,32.62,2025-01-29 20:55:00,NORMAL
186,39,229.48,12.41,11.2,1.21,2.57,0.82,71.51,36.85,2025-01-29 21:00:00,LEAKAGE_WARNING
119,30,235.18,10.77,9.99,0.78,2.35,0.8,55.95,41.72,2025-01-29 21:05:00,NORMAL
153,26,236.44,10.56,10.62,0.06,2.51,1.0,33.56,68.32,2025-01-29 21:10:00,NORMAL
124,7,251.75,11.75,11.92,0.17,3.0,0.71,74.85,69.78,2025-01-29 21:15:00,NORMAL
127,7,228.69,9.96,9.44,0.52,2.16,0.77,34.01,70.61,2025-01-29 21:20:00,NORMAL
104,5,218.2,8.93,8.84,0.09,1.93,0.72,61.4,78.18,2025-01-29 21:25:00,NORMAL
120,1,236.25,10.69,11.23,0.54,2.65,0.96,18.94,31.49,2025-01-29 21:30:00,NORMAL
117,46,230.62,11.25,9.75,1.5,2.25,0.83,41.52,68.6,2025-01-29 21:35:00,LEAKAGE_WARNING
146,18,231.12,10.76,10.47,0.29,2.42,0.94,27.17,45.09,2025-01-29 21:40:00,NORMAL
169,13,229.69,11.62,10.8,0.82,2.48,0.91,76.16,64.26,2025-01-29 21:45:00,NORMAL
156,25,214.09,10.2,10.17,0.03,2.18,0.98,34.62,74.27,2025-01-29 21:50:00,NORMAL
192,40,232.61,8.01,7.83,0.18,1.82,0.71,29.69,73.2,2025-01-29 21:55:00,NORMAL
118,8,226.41,8.74,8.46,0.28,1.92,0.76,51.98,47.27,2025-01-29 22:00:00,NORMAL
196,10,226.91,12.75,12.69,0.06,2.88,0.91,41.26,51.32,2025-01-29 22:05:00,NORMAL
164,32,226.02,10.07,10.25,0.18,2.32,0.88,77.2,85.04,2025-01-29 22:10:00,NORMAL
102,17,229.61,7.74,6.44,1.3,1.48,0.91,49.63,80.93,2025-01-29 22:15:00,LEAKAGE_WARNING
141,38,232.6,7.56,7.18,0.38,1.67,0.87,45.98,45.42,2025-01-29 22:20:00,NORMAL
120,15,229.71,7.32,7.91,0.59,1.82,0.87,55.81,65.22,2025-01-29 22:25:00,NORMAL
198,15,241.55,11.65,11.4,0.25,2.75,0.98,41.67,36.44,2025-01-29 22:30:00,NORMAL
139,48,237.56,10.62,11.14,0.52,2.65,0.98,48.57,69.23,2025-01-29 22:35:00,NORMAL
166,40,229.27,13.69,13.91,0.22,3.19,0.71,32.44,67.28,2025-01-29 22:40:00,NORMAL
124,20,219.65,11.15,10.9,0.25,2.39,0.82,35.67,45.84,2025-01-29 22:45:00,NORMAL
154,15,235.81,11.27,10.8,0.47,2.55,0.85,31.29,55.31,2025-01-29 22:50:00,NORMAL
183,35,226.85,13.98,15.04,1.06,3.41,0.81,50.85,76.94,2025-01-29 22:55:00,LEAKAGE_WARNING
151,6,228.29,8.06,7.0,1.06,1.6,0.71,35.02,45.33,2025-01-29 23:00:00,LEAKAGE_WARNING
143,30,216.81,7.0,7.13,0.13,1.55,0.84,56.7,76.1,2025-01-29 23:05:00,NORMAL
197,8,234.14,11.11,11.02,0.09,2.58,0.99,32.02,48.98,2025-01-29 23:10:00,NORMAL
184,31,255.93,9.51,8.54,0.97,2.19,0.72,30.5,80.37,2025-01-29 23:15:00,NORMAL
155,48,224.94,10.6,9.54,1.06,2.15,0.95,48.58,31.83,2025-01-29 23:20:00,LEAKAGE_WARNING
154,47,236.23,12.45,12.56,0.11,2.97,0.76,47.08,45.49,2025-01-29 23:25:00,NORMAL
186,32,242.46,11.52,10.79,0.73,2.62,0.87,57.85,40.66,2025-01-29 23:30:00,NORMAL
169,45,224.77,13.03,12.75,0.28,2.87,0.82,27.26,83.43,2025-01-29 23:35:00,NORMAL
176,15,205.75,8.18,6.65,1.53,1.37,0.8,21.92,55.71,2025-01-29 23:40:00,LEAKAGE_WARNING
186,18,236.96,11.79,11.93,0.14,2.83,0.96,63.24,62.74,2025-01-29 23:45:00,NORMAL
172,13,230.79,8.45,7.43,1.02,1.71,0.99,24.69,44.52,2025-01-29 23:50:00,LEAKAGE_WARNING
180,24,233.11,13.34,13.43,0.09,3.13,0.82,57.45,37.7,2025-01-29 23:55:00,NORMAL
165,40,230.55,10.9,11.24,0.34,2.59,0.89,9.73,65.89,2025-01-30 00:00:00,NORMAL
118,14,241.6,11.01,10.96,0.05,2.65,0.87,53.52,47.0,2025-01-30 00:05:00,NORMAL
182,28,229.02,8.84,9.46,0.62,2.17,0.72,44.83,85.73,2025-01-30 00:10:00,NORMAL
106,11,251.71,8.94,9.21,0.27,2.32,0.71,51.07,58.58,2025-01-30 00:15:00,NORMAL
162,6,236.98,10.81,10.77,0.04,2.55,0.93,56.51,38.29,2025-01-30 00:20:00,NORMAL
141,25,240.11,13.5,13.43,0.07,3.22,0.82,59.21,31.43,2025-01-30 00:25:00,NORMAL
141,1,230.07,13.16,12.5,0.66,2.88,0.79,51.98,43.94,2025-01-30 00:30:00,NORMAL
158,25,233.11,10.72,10.11,0.61,2.36,1.0,57.52,49.2,2025-01-30 00:35:00,NORMAL
119,2,213.1,9.16,8.98,0.18,1.91,0.73,61.85,42.42,2025-01-30 00:40:00,NORMAL
172,32,224.23,11.15,11.82,0.67,2.65,0.78,64.11,51.94,2025-01-30 00:45:00,NORMAL
116,13,240.78,12.51,13.38,0.87,3.22,0.96,52.78,82.74,2025-01-30 00:50:00,NORMAL
126,33,229.33,10.42,10.48,0.06,2.4,0.82,30.79,32.88,2025-01-30 00:55:00,NORMAL
146,32,218.75,9.23,9.45,0.22,2.07,0.88,41.23,78.07,2025-01-30 01:00:00,NORMAL
101,24,223.16,11.36,11.46,0.1,2.56,0.71,43.51,55.55,2025-01-30 01:05:00,NORMAL
162,27,223.08,9.52,8.51,1.01,1.9,0.98,34.8,84.39,2025-01-30 01:10:00,LEAKAGE_WARNING
161,4,229.61,9.29,9.39,0.1,2.16,0.74,27.81,70.02,2025-01-30 01:15:00,NORMAL
199,24,221.66,9.89,10.12,0.23,2.24,0.76,58.88,39.9,2025-01-30 01:20:00,NORMAL
118,23,244.23,11.33,11.13,0.2,2.72,0.75,49.5,87.57,2025-01-30 01:25:00,NORMAL
116,29,232.08,9.55,9.61,0.06,2.23,0.85,34.97,39.28,2025-01-30 01:30:00,NORMAL
168,34,216.04,9.93,9.43,0.5,2.04,0.95,45.57,50.18,2025-01-30 01:35:00,NORMAL
138,21,245.36,10.29,9.97,0.32,2.45,0.78,49.51,88.73,2025-01-30 01:40:00,NORMAL
181,30,229.54,9.24,8.11,1.13,1.86,0.74,27.7,42.71,2025-01-30 01:45:00,LEAKAGE_WARNING
170,26,235.06,13.1,13.05,0.05,3.07,0.82,33.03,67.87,2025-01-30 01:50:00,NORMAL
180,20,233.07,13.69,12.52,1.17,2.92,0.99,40.29,88.65,2025-01-30 01:55:00,LEAKAGE_WARNING
138,16,234.17,9.39,8.84,0.55,2.07,0.7,42.68,71.34,2025-01-30 02:00:00,NORMAL
135,3,226.56,8.4,7.93,0.47,1.8,0.85,21.07,69.77,2025-01-30 02:05:00,NORMAL
139,49,233.31,9.07,9.86,0.79,2.3,0.9,56.19,67.29,2025-01-30 02:10:00,NORMAL
144,37,228.51,10.89,11.76,0.87,2.69,0.94,45.47,63.33,2025-01-30 02:15:00,NORMAL
103,40,233.62,9.83,10.43,0.6,2.44,0.92,41.28,86.95,2025-01-30 02:20:00,NORMAL
124,44,228.14,7.44,7.13,0.31,1.63,0.72,34.28,62.63,2025-01-30 02:25:00,NORMAL
168,25,227.1,9.69,9.11,0.58,2.07,0.84,29.8,69.8,2025-01-30 02:30:00,NORMAL
129,23,215.38,10.81,10.34,0.47,2.23,0.72,45.24,74.33,2025-01-30 02:35:00,NORMAL
175,44,229.95,11.97,11.75,0.22,2.7,0.89,47.36,61.66,2025-01-30 02:40:00,NORMAL
167,1,232.25,13.51,12.86,0.65,2.99,0.72,74.54,83.26,2025-01-30 02:45:00,NORMAL
187,33,248.49,9.1,8.3,0.8,2.06,0.71,75.89,31.37,2025-01-30 02:50:00,NORMAL
128,15,234.79,8.75,8.7,0.05,2.04,0.79,36.99,53.72,2025-01-30 02:55:00,NORMAL
172,17,222.75,9.5,9.02,0.48,2.01,0.98,30.62,67.0,2025-01-30 03:00:00,NORMAL
167,34,219.85,8.11,7.72,0.39,1.7,0.91,26.01,31.14,2025-01-30 03:05:00,NORMAL
150,17,232.67,8.6,8.0,0.6,1.86,0.7,46.32,86.21,2025-01-30 03:10:00,NORMAL
123,41,222.55,8.61,8.25,0.36,1.84,0.79,26.28,79.58,2025-01-30 03:15:00,NORMAL
113,44,224.32,10.65,10.32,0.33,2.31,0.71,24.31,43.14,2025-01-30 03:20:00,NORMAL
168,4,222.52,8.33,8.43,0.1,1.88,0.79,33.98,49.91,2025-01-30 03:25:00,NORMAL
117,13,226.71,11.65,11.35,0.3,2.57,0.91,35.85,70.63,2025-01-30 03:30:00,NORMAL
141,4,237.36,12.3,12.27,0.03,2.91,0.93,33.89,50.46,2025-01-30 03:35:00,NORMAL
156,7,210.1,7.75,8.08,0.33,1.7,0.94,20.74,81.41,2025-01-30 03:40:00,NORMAL
182,46,242.95,7.39,7.04,0.35,1.71,0.97,43.64,44.91,2025-01-30 03:45:00,NORMAL
111,9,227.96,8.93,9.24,0.31,2.11,0.81,43.37,79.1,2025-01-30 03:50:00,NORMAL
181,23,223.66,9.2,9.02,0.18,2.02,0.96,65.07,57.88,2025-01-30 03:55:00,NORMAL
116,33,238.88,12.53,12.51,0.02,2.99,0.92,26.37,57.2,2025-01-30 04:00:00,NORMAL
129,33,227.94,9.9,9.98,0.08,2.27,0.86,52.9,40.11,2025-01-30 04:05:00,NORMAL
187,20,219.53,10.84,9.94,0.9,2.18,0.99,71.77,89.0,2025-01-30 04:10:00,NORMAL
174,4,214.78,10.84,9.82,1.02,2.11,0.98,23.15,50.69,2025-01-30 04:15:00,LEAKAGE_WARNING
198,1,236.95,8.24,8.19,0.05,1.94,0.97,28.64,42.28,2025-01-30 04:20:00,NORMAL
122,42,237.6,9.5,8.8,0.7,2.09,0.76,26.13,31.95,2025-01-30 04:25:00,NORMAL
180,34,225.87,9.97,10.56,0.59,2.39,0.76,51.71,59.61,2025-01-30 04:30:00,NORMAL
100,27,243.21,10.76,11.15,0.39,2.71,0.97,51.11,31.94,2025-01-30 04:35:00,NORMAL
178,21,230.36,7.13,6.96,0.17,1.6,0.82,59.3,57.32,2025-01-30 04:40:00,NORMAL
131,24,243.28,8.81,9.14,0.33,2.22,0.94,46.19,84.16,2025-01-30 04:45:00,NORMAL
108,15,220.43,10.02,9.63,0.39,2.12,0.91,72.01,59.88,2025-01-30 04:50:00,NORMAL
114,35,219.2,9.12,8.78,0.34,1.92,0.93,53.12,32.6,2025-01-30 04:55:00,NORMAL
127,25,224.86,7.2,7.02,0.18,1.58,0.71,63.88,45.86,2025-01-30 05:00:00,NORMAL
123,9,226.0,8.56,7.18,1.38,1.62,0.83,47.33,32.92,2025-01-30 05:05:00,LEAKAGE_WARNING
159,17,241.51,7.22,6.84,0.38,1.65,0.96,39.21,82.92,2025-01-30 05:10:00,NORMAL
134,21,232.93,12.76,12.27,0.49,2.86,0.85,42.35,44.41,2025-01-30 05:15:00,NORMAL
185,13,222.41,9.36,8.92,0.44,1.98,0.91,65.58,33.9,2025-01-30 05:20:00,NORMAL
126,3,230.11,9.87,10.12,0.25,2.33,0.93,56.92,87.87,2025-01-30 05:25:00,NORMAL
182,4,225.72,8.04,6.86,1.18,1.55,0.74,56.0,59.23,2025-01-30 05:30:00,LEAKAGE_WARNING
175,4,221.96,10.46,10.96,0.5,2.43,0.75,59.88,54.34,2025-01-30 05:35:00,NORMAL
119,43,229.2,11.39,11.05,0.34,2.53,0.92,48.96,85.62,2025-01-30 05:40:00,NORMAL
164,28,228.09,8.17,7.6,0.57,1.73,0.72,87.23,61.85,2025-01-30 05:45:00,OVERHEAT
184,7,222.34,8.21,7.52,0.69,1.67,0.8,41.64,46.89,2025-01-30 05:50:00,NORMAL
148,26,222.24,9.01,8.97,0.04,1.99,0.98,46.63,77.52,2025-01-30 05:55:00,NORMAL
100,11,238.15,7.2,6.63,0.57,1.58,0.87,38.27,46.31,2025-01-30 06:00:00,NORMAL
109,24,234.23,10.76,11.08,0.32,2.6,0.97,52.48,56.57,2025-01-30 06:05:00,NORMAL
146,43,239.44,11.52,10.48,1.04,2.51,0.79,18.62,78.19,2025-01-30 06:10:00,LEAKAGE_WARNING
158,10,227.16,7.13,7.01,0.12,1.59,0.89,0.61,85.89,2025-01-30 06:15:00,NORMAL
195,37,219.12,11.76,11.81,0.05,2.59,0.79,35.3,66.35,2025-01-30 06:20:00,NORMAL
161,13,224.26,11.76,11.88,0.12,2.66,0.73,53.76,60.29,2025-01-30 06:25:00,NORMAL
185,44,240.27,4.32,3.97,0.35,0.95,1.0,60.4,34.57,2025-01-30 06:30:00,NORMAL
117,42,214.0,7.79,8.38,0.59,1.79,0.75,26.09,67.02,2025-01-30 06:35:00,NORMAL
145,39,244.45,8.79,8.15,0.64,1.99,0.76,20.01,49.6,2025-01-30 06:40:00,NORMAL
131,19,218.9,11.14,11.24,0.1,2.46,0.95,34.16,60.87,2025-01-30 06:45:00,NORMAL
126,19,237.8,10.88,10.03,0.85,2.39,0.94,33.9,74.68,2025-01-30 06:50:00,NORMAL
191,12,219.8,8.15,8.57,0.42,1.88,0.99,48.26,68.41,2025-01-30 06:55:00,NORMAL
117,22,224.05,13.25,12.98,0.27,2.91,0.72,46.88,35.82,2025-01-30 07:00:00,NORMAL
138,47,209.43,8.6,8.12,0.48,1.7,0.73,67.0,53.83,2025-01-30 07:05:00,NORMAL
148,37,248.54,8.33,7.8,0.53,1.94,0.83,38.79,41.97,2025-01-30 07:10:00,NORMAL
192,30,235.75,7.68,7.74,0.06,1.82,0.88,25.05,39.07,2025-01-30 07:15:00,NORMAL
181,46,236.34,9.64,10.06,0.42,2.38,0.71,49.58,43.22,2025-01-30 07:20:00,NORMAL
143,12,225.07,11.81,11.84,0.03,2.66,0.75,30.51,85.24,2025-01-30 07:25:00,NORMAL
171,29,220.69,8.2,7.42,0.78,1.64,0.91,30.75,72.75,2025-01-30 07:30:00,NORMAL
153,21,237.77,10.42,9.17,1.25,2.18,0.9,70.48,84.49,2025-01-30 07:35:00,LEAKAGE_WARNING
194,11,217.97,10.41,11.02,0.61,2.4,0.73,58.96,60.39,2025-01-30 07:40:00,NORMAL
133,37,228.33,9.94,10.11,0.17,2.31,0.98,38.6,30.07,2025-01-30 07:45:00,NORMAL
170,48,217.49,10.64,11.31,0.67,2.46,0.78,72.33,32.07,2025-01-30 07:50:00,NORMAL
135,18,231.24,11.81,11.88,0.07,2.75,0.97,57.45,38.68,2025-01-30 07:55:00,NORMAL
117,44,210.83,10.55,10.67,0.12,2.25,0.98,50.82,76.84,2025-01-30 08:00:00,NORMAL
137,27,215.19,12.09,12.49,0.4,2.69,0.85,34.83,42.1,2025-01-30 08:05:00,NORMAL
158,37,221.4,7.8,6.77,1.03,1.5,0.82,14.12,36.1,2025-01-30 08:10:00,LEAKAGE_WARNING
108,48,236.15,9.12,8.35,0.77,1.97,0.78,32.17,81.66,2025-01-30 08:15:00,NORMAL
172,12,224.69,7.8,7.48,0.32,1.68,0.94,37.63,43.71,2025-01-30 08:20:00,NORMAL
171,23,239.84,11.1,10.96,0.14,2.63,0.76,27.05,60.15,2025-01-30 08:25:00,NORMAL
150,34,245.01,12.44,11.79,0.65,2.89,0.89,46.86,50.37,2025-01-30 08:30:00,NORMAL
134,38,226.91,9.38,9.68,0.3,2.2,0.87,14.43,83.79,2025-01-30 08:35:00,NORMAL
181,23,215.22,10.56,10.24,0.32,2.2,0.77,64.96,72.29,2025-01-30 08:40:00,NORMAL
104,25,239.66,7.01,7.11,0.1,1.7,0.99,38.14,57.24,2025-01-30 08:45:00,NORMAL
113,4,214.58,10.04,8.67,1.37,1.86,0.95,56.09,81.78,2025-01-30 08:50:00,LEAKAGE_WARNING
191,30,220.97,6.65,7.13,0.48,1.58,0.71,55.91,73.6,2025-01-30 08:55:00,NORMAL
129,30,212.99,10.12,10.06,0.06,2.14,0.83,26.49,78.53,2025-01-30 09:00:00,NORMAL
103,13,239.63,6.15,6.6,0.45,1.58,0.81,18.89,88.65,2025-01-30 09:05:00,NORMAL
138,42,235.72,13.39,12.81,0.58,3.02,0.96,35.4,42.19,2025-01-30 09:10:00,NORMAL
183,49,246.18,9.9,9.33,0.57,2.3,0.78,50.63,42.15,2025-01-30 09:15:00,NORMAL
163,14,225.59,9.82,9.97,0.15,2.25,1.0,47.05,63.39,2025-01-30 09:20:00,NORMAL
124,47,221.76,13.82,14.24,0.42,3.16,0.76,62.49,61.96,2025-01-30 09:25:00,NORMAL
127,8,224.75,10.13,10.12,0.01,2.27,0.77,50.89,82.15,2025-01-30 09:30:00,NORMAL
175,24,216.67,6.78,6.93,0.15,1.5,0.9,51.99,39.35,2025-01-30 09:35:00,NORMAL
165,18,244.29,9.14,8.91,0.23,2.18,0.75,32.87,55.5,2025-01-30 09:40:00,NORMAL
177,35,263.77,13.89,12.88,1.01,3.4,0.97,41.18,61.67,2025-01-30 09:45:00,LEAKAGE_WARNING
121,25,222.76,8.21,7.68,0.53,1.71,0.73,41.58,57.85,2025-01-30 09:50:00,NORMAL
130,17,235.93,9.12,8.54,0.58,2.01,0.99,54.27,34.03,2025-01-30 09:55:00,NORMAL
122,32,228.45,13.09,12.89,0.2,2.94,0.96,56.3,38.87,2025-01-30 10:00:00,NORMAL
147,24,234.42,8.46,6.94,1.52,1.63,0.95,41.51,39.21,2025-01-30 10:05:00,LEAKAGE_WARNING
119,7,240.6,9.81,9.55,0.26,2.3,0.82,42.01,65.76,2025-01-30 10:10:00,NORMAL
137,13,218.57,12.7,12.14,0.56,2.65,0.85,50.27,55.73,2025-01-30 10:15:00,NORMAL
154,27,225.21,8.85,8.1,0.75,1.82,0.84,73.99,40.69,2025-01-30 10:20:00,NORMAL
167,48,242.03,8.4,8.23,0.17,1.99,1.0,18.91,74.2,2025-01-30 10:25:00,NORMAL
